entity_id,workspace_id,policy_family_id,policy_version_real,y,date_reference,decisao,historical_decision,score1,score2,x1,x2,x3,x4,x5,x6,x7,x8,w1,w2,z1,z2,z3,z4,indicador_potencial1,indicador_potencial2,credit_score,number_of_protests,recent_income_stability,debt_ratio,ticket_value,profit_value,defaulted,churned,segment
125,credit-risk-lab,retail-lending-eligibility,v1.5,0,20240702,approve,approve,564,534,0,0,0,0,0,0,0,0,1,4,0,0,0,1,48.58,38.16,556,1,0.9224,0.2901,5064.02,263.99,0,0,near-prime
126,credit-risk-lab,retail-lending-eligibility,v1.5,0,20241022,approve,approve,577,552,0,1,0,0,0,0,0,0,1,1,0,0,0,0,38.75,49.9,570,1,0.8668,0.1677,4175.15,141.97,0,0,near-prime
127,credit-risk-lab,retail-lending-eligibility,v1.5,0,20240618,approve,approve,534,622,0,1,0,0,0,0,0,0,3,2,0,1,0,0,35.18,64.46,559,3,0.6953,0.0988,4201.34,166.11,0,0,near-prime
128,credit-risk-lab,retail-lending-eligibility,v1.5,1,20240824,reject,reject,22,356,0,1,1,0,0,0,0,0,3,9,0,0,1,1,19.81,21.12,116,3,0.2623,0.8892,2629.33,0.0,1,0,watchlist
129,credit-risk-lab,retail-lending-eligibility,v1.5,0,20240117,approve,approve,539,495,0,0,0,0,0,0,0,0,2,5,0,0,0,0,31.18,77.99,527,2,0.6578,0.3204,3771.43,180.75,0,0,watchlist
130,credit-risk-lab,retail-lending-eligibility,v1.5,0,20240411,approve,approve,601,650,0,0,0,0,0,1,0,0,2,1,1,0,1,0,50.59,46.22,615,2,0.9598,0.569,4806.5,141.43,0,0,near-prime
131,credit-risk-lab,retail-lending-eligibility,v1.5,0,20241025,approve,approve,397,473,0,0,0,0,0,0,0,0,2,1,0,0,0,0,51.72,49.54,418,2,0.919,0.3787,4721.89,170.62,0,0,watchlist
132,credit-risk-lab,retail-lending-eligibility,v1.5,0,20241103,reject,reject,642,511,0,0,0,0,0,0,0,0,5,2,0,0,0,0,43.93,35.46,605,5,0.4091,0.5347,3591.19,0.0,0,0,near-prime
133,credit-risk-lab,retail-lending-eligibility,v1.5,1,20240921,reject,reject,258,373,0,0,0,1,1,0,0,1,4,21,0,0,0,0,28.78,10.65,290,4,0.2525,0.564,3780.72,0.0,1,0,watchlist
134,credit-risk-lab,retail-lending-eligibility,v1.5,0,20240530,reject,reject,690,635,0,1,0,0,0,1,0,0,3,4,0,0,0,0,27.97,56.14,675,3,0.6114,0.3082,3717.04,0.0,0,0,standard
135,credit-risk-lab,retail-lending-eligibility,v1.5,0,20240130,approve,approve,571,522,0,0,0,0,0,0,0,0,6,3,0,0,0,0,56.88,50.57,557,6,0.533,0.407,3775.11,130.68,0,0,near-prime
136,credit-risk-lab,retail-lending-eligibility,v1.5,0,20241203,reject,reject,661,654,0,0,1,0,0,1,0,0,4,4,1,0,0,0,35.83,46.13,659,4,0.3811,0.2989,2600.3,0.0,0,0,standard
137,credit-risk-lab,retail-lending-eligibility,v1.5,0,20240320,reject,reject,396,486,0,0,0,0,0,0,1,0,6,5,0,0,0,0,37.38,45.86,421,6,0.6752,0.4579,3770.21,0.0,0,0,watchlist
138,credit-risk-lab,retail-lending-eligibility,v1.5,0,20241027,approve,approve,258,381,0,0,0,0,0,0,1,1,6,3,0,0,0,0,61.78,38.94,292,6,0.7843,0.1048,4338.86,125.62,0,0,watchlist
139,credit-risk-lab,retail-lending-eligibility,v1.5,0,20240223,reject,reject,477,583,0,1,0,0,0,1,0,0,4,9,0,1,0,0,23.53,62.82,507,4,0.5284,0.3766,3804.78,0.0,0,0,watchlist
140,credit-risk-lab,retail-lending-eligibility,v1.5,0,20240123,approve,approve,563,485,0,0,0,0,0,0,0,0,2,1,0,0,0,0,45.33,67.04,541,2,0.8845,0.1774,5009.37,197.81,0,1,near-prime
141,credit-risk-lab,retail-lending-eligibility,v1.5,0,20240504,approve,approve,765,560,0,0,0,0,0,0,0,0,2,4,0,0,0,1,51.5,52.9,708,2,0.6163,0.2501,3915.18,207.96,0,0,standard
142,credit-risk-lab,retail-lending-eligibility,v1.5,0,20240906,approve,approve,593,498,0,0,0,0,0,0,0,0,1,2,0,0,0,0,52.81,49.99,566,1,0.6288,0.3489,5273.8,176.13,0,0,near-prime
143,credit-risk-lab,retail-lending-eligibility,v1.5,0,20240516,approve,approve,833,616,0,0,0,0,0,0,0,0,1,5,0,0,0,0,51.86,47.16,772,1,0.7845,0.2711,2963.73,145.08,0,1,prime
144,credit-risk-lab,retail-lending-eligibility,v1.5,0,20241126,approve,approve,668,515,0,0,0,0,0,0,0,1,3,3,0,0,0,0,66.51,19.93,625,3,0.9159,0.3277,4709.17,163.36,0,0,standard
145,credit-risk-lab,retail-lending-eligibility,v1.5,0,20240318,approve,approve,494,528,0,0,0,0,0,0,0,0,3,6,0,0,0,0,60.04,45.75,504,3,0.9223,0.2079,4049.98,201.12,0,0,watchlist
146,credit-risk-lab,retail-lending-eligibility,v1.5,0,20240324,approve,approve,400,421,0,0,0,0,0,0,0,0,1,1,1,0,0,0,46.48,56.4,406,1,0.6594,0.3928,2647.74,131.61,0,1,watchlist
147,credit-risk-lab,retail-lending-eligibility,v1.5,0,20240527,approve,approve,421,511,0,0,0,0,0,0,0,0,1,1,0,0,0,0,60.45,45.44,446,1,0.7027,0.3559,3907.6,210.37,0,0,watchlist
148,credit-risk-lab,retail-lending-eligibility,v1.5,0,20240626,approve,approve,565,535,0,0,0,0,0,0,0,0,1,6,0,0,0,0,33.18,75.48,557,1,0.5609,0.1558,2825.43,94.43,0,0,near-prime
149,credit-risk-lab,retail-lending-eligibility,v1.5,0,20240806,approve,approve,544,610,0,0,0,0,0,0,0,0,1,1,0,0,0,0,49.52,56.38,562,1,0.9131,0.02,4192.08,162.18,0,0,near-prime
150,credit-risk-lab,retail-lending-eligibility,v1.5,0,20240810,approve,approve,365,379,0,0,0,0,0,0,0,0,3,2,1,0,0,0,34.76,64.02,369,3,0.9665,0.1108,3170.47,136.5,0,0,watchlist
151,credit-risk-lab,retail-lending-eligibility,v1.5,0,20240211,approve,approve,510,282,0,0,1,0,0,0,0,0,1,13,0,0,0,0,47.94,53.86,446,1,0.8974,0.2279,4478.8,170.22,0,0,watchlist
152,credit-risk-lab,retail-lending-eligibility,v1.5,0,20240728,approve,approve,453,457,0,0,0,0,0,1,0,0,2,13,0,0,1,1,56.28,38.29,454,2,0.5485,0.1587,5616.1,263.8,0,0,watchlist
153,credit-risk-lab,retail-lending-eligibility,v1.5,0,20240413,approve,approve,495,467,1,0,0,0,1,0,0,0,1,1,0,0,0,0,55.35,50.87,487,1,0.8478,0.1664,4258.41,158.23,0,0,watchlist
154,credit-risk-lab,retail-lending-eligibility,v1.5,1,20240421,approve,approve,581,441,1,0,0,0,0,0,0,0,4,4,0,0,0,0,41.74,34.69,542,4,0.4986,0.7557,4392.89,-18.5,1,0,near-prime
155,credit-risk-lab,retail-lending-eligibility,v1.5,0,20240229,approve,approve,455,408,0,0,0,0,1,0,0,0,3,1,0,0,0,0,50.02,53.59,442,3,0.9481,0.0536,3230.35,95.4,0,0,watchlist
156,credit-risk-lab,retail-lending-eligibility,v1.5,0,20241205,approve,approve,445,439,0,0,0,0,0,0,0,0,1,1,0,0,0,0,35.45,78.41,443,1,0.5702,0.2221,4229.83,192.9,0,1,watchlist
157,credit-risk-lab,retail-lending-eligibility,v1.5,0,20240813,reject,reject,588,574,0,0,0,0,1,0,0,1,6,5,0,0,0,0,48.94,35.05,584,6,0.2172,0.5499,3378.12,0.0,0,0,near-prime
158,credit-risk-lab,retail-lending-eligibility,v1.5,0,20240513,approve,approve,866,546,0,0,0,0,0,0,0,0,1,1,0,0,0,0,52.72,45.75,776,1,0.6538,0.2146,4654.58,156.64,0,0,prime
159,credit-risk-lab,retail-lending-eligibility,v1.5,0,20240408,approve,approve,621,637,0,0,0,0,0,0,0,0,3,3,0,0,0,0,41.62,60.09,625,3,0.7738,0.1307,3700.16,181.13,0,0,standard
160,credit-risk-lab,retail-lending-eligibility,v1.5,1,20241021,approve,approve,394,411,0,1,0,1,0,0,0,0,5,6,1,1,0,0,34.15,35.78,399,5,0.7144,0.6425,5400.95,-75.95,1,0,watchlist
161,credit-risk-lab,retail-lending-eligibility,v1.5,0,20240904,approve,approve,490,370,0,0,0,0,0,0,0,0,1,4,0,0,0,0,44.43,58.38,456,1,0.8449,0.3798,4727.64,175.12,0,0,watchlist
162,credit-risk-lab,retail-lending-eligibility,v1.5,0,20241221,approve,approve,620,708,0,0,0,0,0,0,0,0,1,1,0,0,0,0,61.3,38.2,645,1,0.9043,0.4046,5505.87,254.85,0,0,standard
163,credit-risk-lab,retail-lending-eligibility,v1.5,0,20240328,approve,approve,262,519,0,0,0,0,0,1,0,1,1,3,0,0,0,0,54.77,33.88,334,1,0.8145,0.0948,5172.77,265.84,0,0,watchlist
164,credit-risk-lab,retail-lending-eligibility,v1.5,0,20240602,approve,approve,367,411,0,0,0,0,0,0,0,0,2,9,0,0,0,0,49.19,57.76,379,2,0.8065,0.2041,3643.43,112.88,0,0,watchlist
165,credit-risk-lab,retail-lending-eligibility,v1.5,0,20240502,approve,approve,483,512,1,0,0,0,0,0,0,0,2,6,0,0,0,0,51.07,45.91,491,2,0.854,0.2083,5279.44,179.77,0,0,watchlist
166,credit-risk-lab,retail-lending-eligibility,v1.5,0,20240306,reject,reject,368,475,0,0,0,0,1,1,0,1,2,7,0,0,0,0,60.52,27.55,398,2,0.3655,0.3887,2980.38,0.0,0,1,watchlist
167,credit-risk-lab,retail-lending-eligibility,v1.5,0,20240825,approve,approve,864,624,0,0,0,0,0,0,0,0,1,7,0,0,0,0,51.91,42.37,797,1,0.7206,0.3415,4532.53,208.19,0,0,prime
168,credit-risk-lab,retail-lending-eligibility,v1.5,0,20240410,approve,approve,547,619,0,0,0,0,0,0,0,0,1,3,0,0,1,0,50.25,49.55,567,1,0.7708,0.1351,4630.09,172.76,0,1,near-prime
169,credit-risk-lab,retail-lending-eligibility,v1.5,0,20240702,approve,approve,623,605,1,0,0,0,0,0,0,0,1,3,0,0,0,0,44.79,60.29,618,1,0.7542,0.2676,5081.98,150.07,0,1,near-prime
170,credit-risk-lab,retail-lending-eligibility,v1.5,0,20240210,approve,approve,434,441,0,0,0,0,0,0,0,0,7,1,0,0,0,1,49.18,36.76,436,7,0.9708,0.1405,3454.95,100.3,0,1,watchlist
171,credit-risk-lab,retail-lending-eligibility,v1.5,0,20240823,reject,reject,487,586,0,0,0,0,1,0,0,0,4,5,0,0,0,0,38.25,42.11,515,4,0.3182,0.3861,3183.44,0.0,0,0,watchlist
172,credit-risk-lab,retail-lending-eligibility,v1.5,0,20240602,approve,approve,589,531,0,0,0,0,0,0,0,0,1,2,0,0,0,0,46.35,57.33,573,1,0.9277,0.0852,6996.6,204.5,0,0,near-prime
173,credit-risk-lab,retail-lending-eligibility,v1.5,1,20240324,approve,approve,540,472,0,0,0,0,0,0,0,0,4,4,1,0,0,0,16.96,56.28,521,4,0.5936,0.5027,3920.65,12.65,1,0,watchlist
174,credit-risk-lab,retail-lending-eligibility,v1.5,0,20241128,approve,approve,347,429,0,0,0,0,0,0,0,0,2,1,0,0,0,0,49.15,53.39,370,2,0.6229,0.34,4449.02,156.59,0,0,watchlist
175,credit-risk-lab,retail-lending-eligibility,v1.5,0,20240426,approve,approve,593,518,0,0,0,0,0,0,0,0,1,2,0,0,0,0,41.25,78.01,572,1,0.6751,0.1982,4171.94,197.65,0,0,near-prime
176,credit-risk-lab,retail-lending-eligibility,v1.5,0,20241107,approve,approve,622,477,1,0,0,0,1,0,0,0,2,2,0,0,0,0,48.89,71.34,581,2,0.7797,0.1608,4609.54,174.87,0,0,near-prime
177,credit-risk-lab,retail-lending-eligibility,v1.5,1,20240301,reject,reject,429,489,0,1,1,0,0,1,0,0,7,15,1,0,0,0,41.05,20.18,446,7,0.3971,0.5591,2915.34,0.0,1,0,watchlist
178,credit-risk-lab,retail-lending-eligibility,v1.5,0,20240617,approve,approve,648,575,0,0,0,0,0,0,0,0,1,9,0,0,0,0,45.12,63.05,628,1,0.7723,0.2774,4518.07,159.5,0,0,standard
179,credit-risk-lab,retail-lending-eligibility,v1.5,0,20240904,approve,approve,530,587,0,0,1,1,0,0,0,0,2,10,0,0,0,1,43.46,57.45,546,2,0.9057,0.2401,5429.92,268.71,0,0,near-prime
180,credit-risk-lab,retail-lending-eligibility,v1.5,0,20241008,approve,approve,891,677,0,0,0,0,0,0,0,0,1,1,0,0,0,0,37.88,68.98,831,1,0.747,0.1997,5054.47,193.49,0,0,prime
181,credit-risk-lab,retail-lending-eligibility,v1.5,0,20240812,approve,approve,458,398,0,0,0,0,0,0,0,0,1,3,0,0,0,0,53.74,44.87,441,1,0.9564,0.1592,5271.83,163.58,0,0,watchlist
182,credit-risk-lab,retail-lending-eligibility,v1.5,0,20240527,approve,approve,570,646,0,0,0,0,0,0,0,1,1,3,0,0,0,0,55.4,63.66,591,1,0.7839,0.3128,3830.27,146.45,0,0,near-prime
183,credit-risk-lab,retail-lending-eligibility,v1.5,0,20241223,approve,approve,727,632,0,0,0,0,1,0,0,0,3,5,0,0,0,0,42.5,52.51,700,3,0.7575,0.2245,4476.76,153.71,0,0,standard
184,credit-risk-lab,retail-lending-eligibility,v1.5,1,20240410,reject,reject,435,479,0,0,1,0,0,0,0,0,12,2,1,0,1,0,35.69,29.2,447,12,0.044,0.7063,3062.1,0.0,1,0,watchlist
185,credit-risk-lab,retail-lending-eligibility,v1.5,0,20241017,approve,approve,871,775,0,0,0,0,0,0,0,0,3,6,1,0,0,0,59.51,37.24,844,3,0.747,0.1483,4265.09,187.71,0,0,prime
186,credit-risk-lab,retail-lending-eligibility,v1.5,0,20240912,approve,approve,339,388,0,0,0,0,0,0,0,0,1,1,0,0,0,0,48.67,47.15,353,1,0.8766,0.334,5627.11,203.13,0,0,watchlist
187,credit-risk-lab,retail-lending-eligibility,v1.5,0,20241213,reject,reject,580,537,0,0,0,0,0,0,0,0,8,1,1,0,0,0,36.89,43.07,568,8,0.2812,0.2927,2162.76,0.0,0,0,near-prime
188,credit-risk-lab,retail-lending-eligibility,v1.5,1,20240615,reject,reject,273,471,0,1,0,0,0,0,0,0,2,3,0,0,0,1,30.92,24.0,328,2,0.2739,0.593,3369.69,0.0,1,0,watchlist
189,credit-risk-lab,retail-lending-eligibility,v1.5,0,20240725,approve,approve,318,444,0,0,0,0,1,0,0,0,1,6,0,1,0,0,49.04,36.81,353,1,0.4598,0.264,3314.38,158.93,0,0,watchlist
190,credit-risk-lab,retail-lending-eligibility,v1.5,0,20240810,approve,approve,481,503,0,0,0,0,0,0,0,0,1,1,0,0,0,0,52.07,48.55,487,1,0.7312,0.1217,4724.27,184.75,0,0,watchlist
191,credit-risk-lab,retail-lending-eligibility,v1.5,0,20240301,reject,reject,356,346,0,0,1,0,1,1,0,0,2,5,0,0,0,1,45.37,49.45,353,2,0.7036,0.2875,2018.76,0.0,0,0,watchlist
192,credit-risk-lab,retail-lending-eligibility,v1.5,1,20240530,reject,reject,50,374,0,0,0,0,0,0,0,0,3,7,1,1,0,1,45.41,11.79,141,3,0.4302,0.6112,3920.47,0.0,1,0,watchlist
193,credit-risk-lab,retail-lending-eligibility,v1.5,0,20240513,approve,approve,687,651,0,0,0,0,0,0,0,0,1,2,0,0,0,0,54.05,40.8,677,1,0.8435,0.4003,2755.48,129.68,0,0,standard
194,credit-risk-lab,retail-lending-eligibility,v1.5,0,20240105,reject,reject,593,446,1,0,0,0,0,0,0,0,6,9,0,0,0,0,42.37,42.26,552,6,0.462,0.5254,3600.87,0.0,0,0,near-prime
195,credit-risk-lab,retail-lending-eligibility,v1.5,0,20241021,approve,approve,454,441,0,0,0,0,0,0,0,0,3,2,0,0,0,0,49.96,34.94,450,3,0.8778,0.4738,4975.32,255.13,0,0,watchlist
196,credit-risk-lab,retail-lending-eligibility,v1.5,0,20241120,approve,approve,626,541,0,0,0,0,0,0,0,0,1,5,0,0,0,0,49.77,48.64,602,1,0.7498,0.0368,3012.55,94.33,0,0,near-prime
197,credit-risk-lab,retail-lending-eligibility,v1.5,1,20240326,approve,approve,285,430,0,0,1,1,0,0,0,0,6,3,0,0,0,0,13.02,45.59,326,6,0.7868,0.9146,2755.47,-36.29,1,0,watchlist
198,credit-risk-lab,retail-lending-eligibility,v1.5,1,20240221,reject,reject,790,490,1,0,0,0,1,0,0,0,6,7,0,0,0,0,1.36,53.38,706,6,0.3113,0.5756,3753.0,0.0,1,0,standard
199,credit-risk-lab,retail-lending-eligibility,v1.5,0,20240318,approve,approve,676,555,0,0,0,0,0,0,0,0,2,8,0,0,0,0,55.36,27.6,642,2,0.8385,0.2375,3828.67,205.06,0,0,standard
200,credit-risk-lab,retail-lending-eligibility,v1.5,0,20240408,approve,approve,572,595,0,0,0,0,0,0,0,0,1,5,0,0,0,0,44.65,65.12,578,1,0.9638,0.4006,1795.68,80.03,0,1,near-prime
201,credit-risk-lab,retail-lending-eligibility,v1.5,0,20240714,reject,reject,637,527,0,0,1,0,0,0,0,0,1,14,0,0,1,0,36.38,50.16,606,1,0.2344,0.621,2266.53,0.0,0,0,near-prime
202,credit-risk-lab,retail-lending-eligibility,v1.5,1,20240103,reject,reject,368,387,0,0,1,0,0,0,0,1,6,13,0,0,0,0,0.84,45.91,373,6,0.4265,0.6412,2288.79,0.0,1,0,watchlist
203,credit-risk-lab,retail-lending-eligibility,v1.5,1,20240527,reject,reject,183,395,0,0,0,1,0,1,0,1,1,13,1,0,0,0,29.4,22.12,242,1,0.0839,0.8489,2978.09,0.0,1,0,watchlist
204,credit-risk-lab,retail-lending-eligibility,v1.5,0,20241019,approve,approve,434,581,0,0,0,0,0,0,0,0,2,3,0,0,0,0,48.08,58.02,475,2,0.8547,0.1144,3475.77,114.63,0,0,watchlist
205,credit-risk-lab,retail-lending-eligibility,v1.5,0,20241031,approve,approve,530,628,0,0,0,0,1,0,0,0,1,5,0,0,0,0,49.19,53.77,557,1,0.9205,0.1103,4512.64,238.1,0,0,near-prime
206,credit-risk-lab,retail-lending-eligibility,v1.5,0,20240612,approve,approve,624,620,0,0,0,0,0,0,0,0,1,4,0,0,0,0,39.27,45.84,623,1,0.5961,0.1172,5266.59,210.69,0,0,standard
207,credit-risk-lab,retail-lending-eligibility,v1.5,1,20240827,reject,reject,444,494,1,0,0,0,0,0,1,1,5,17,0,0,0,0,5.55,46.55,458,5,0.5,0.5962,3855.5,0.0,1,0,watchlist
208,credit-risk-lab,retail-lending-eligibility,v1.5,1,20240126,reject,reject,291,346,0,0,0,0,0,0,1,1,3,5,1,0,1,0,8.96,23.64,306,3,0.2933,0.5421,1577.63,0.0,1,0,watchlist
209,credit-risk-lab,retail-lending-eligibility,v1.5,1,20240207,approve,approve,262,417,0,0,0,0,0,0,0,0,6,5,1,0,0,1,18.72,47.59,305,6,0.5801,0.599,2394.96,-14.31,1,0,watchlist
210,credit-risk-lab,retail-lending-eligibility,v1.5,0,20240429,approve,approve,493,502,0,0,0,0,0,0,0,0,3,1,0,0,0,0,66.62,47.77,496,3,0.8825,0.0911,3444.97,106.14,0,1,watchlist
211,credit-risk-lab,retail-lending-eligibility,v1.5,0,20240830,reject,reject,473,465,0,0,0,0,0,0,0,0,3,7,1,0,0,0,31.17,65.08,471,3,0.7727,0.666,2980.2,0.0,0,0,watchlist
212,credit-risk-lab,retail-lending-eligibility,v1.5,0,20240513,approve,approve,470,514,0,0,0,0,0,0,0,0,1,3,0,0,0,0,42.92,60.07,482,1,0.7771,0.2679,4737.73,174.42,0,0,watchlist
213,credit-risk-lab,retail-lending-eligibility,v1.5,0,20241124,reject,reject,259,433,0,0,0,0,0,0,0,0,4,7,0,0,0,0,26.54,51.52,308,4,0.4691,0.4172,3796.34,0.0,0,0,watchlist
214,credit-risk-lab,retail-lending-eligibility,v1.5,0,20240713,approve,approve,642,482,0,0,0,0,0,0,1,0,2,1,0,0,0,0,58.79,44.24,597,2,0.7862,0.4559,4412.48,220.38,0,0,near-prime
215,credit-risk-lab,retail-lending-eligibility,v1.5,0,20240806,approve,approve,495,604,0,0,0,0,0,0,0,0,1,4,0,0,0,0,43.15,58.38,526,1,0.5308,0.3411,3882.9,161.78,0,0,watchlist
216,credit-risk-lab,retail-lending-eligibility,v1.5,0,20240327,approve,approve,593,693,0,0,0,0,0,0,0,0,1,1,1,0,0,0,36.94,73.65,621,1,0.8367,0.1712,3144.82,107.01,0,0,standard
217,credit-risk-lab,retail-lending-eligibility,v1.5,0,20240724,approve,approve,571,405,0,0,0,0,0,0,0,0,2,2,0,0,0,0,34.12,70.12,525,2,0.6462,0.2709,5391.45,256.9,0,0,watchlist
218,credit-risk-lab,retail-lending-eligibility,v1.5,0,20240225,reject,reject,372,435,0,0,1,0,0,0,1,0,8,4,0,0,0,1,29.82,48.74,390,8,0.6562,0.7207,2086.13,0.0,0,0,watchlist
219,credit-risk-lab,retail-lending-eligibility,v1.5,1,20240712,approve,approve,508,429,0,0,0,0,1,0,0,0,2,3,0,0,1,0,39.17,33.21,486,2,0.2375,0.3065,3074.89,-33.3,1,1,watchlist
220,credit-risk-lab,retail-lending-eligibility,v1.5,0,20240116,approve,approve,480,474,0,0,0,0,0,0,0,0,5,1,0,0,0,0,54.87,50.74,478,5,0.9018,0.158,3376.78,145.11,0,0,watchlist
221,credit-risk-lab,retail-lending-eligibility,v1.5,0,20241218,approve,approve,808,726,0,0,0,0,0,0,0,0,1,3,0,0,0,0,62.18,43.05,785,1,0.675,0.1092,4067.92,146.36,0,0,prime
222,credit-risk-lab,retail-lending-eligibility,v1.5,0,20240731,approve,approve,653,681,0,0,0,0,0,0,0,0,1,1,0,0,1,0,50.73,45.63,661,1,0.8302,0.168,4300.12,132.95,0,0,standard
223,credit-risk-lab,retail-lending-eligibility,v1.5,1,20241218,approve,approve,534,472,1,1,0,0,0,0,0,0,2,4,0,0,0,0,23.23,44.94,517,2,0.5667,0.831,1639.03,-4.76,1,0,watchlist
224,credit-risk-lab,retail-lending-eligibility,v1.5,0,20241227,reject,reject,454,379,0,1,0,0,0,0,0,0,4,3,0,0,0,0,43.53,38.44,433,4,0.6547,0.5315,3410.56,0.0,0,0,watchlist
225,credit-risk-lab,retail-lending-eligibility,v1.5,0,20240813,approve,approve,535,511,0,0,0,0,0,0,0,0,1,4,0,0,1,0,48.99,61.18,528,1,0.6202,0.3052,3425.6,166.08,0,0,watchlist
226,credit-risk-lab,retail-lending-eligibility,v1.5,0,20240713,approve,approve,495,479,0,0,0,0,0,0,1,0,4,8,0,0,0,0,54.35,61.8,491,4,0.6583,0.1892,4670.28,176.52,0,1,watchlist
227,credit-risk-lab,retail-lending-eligibility,v1.5,0,20240707,reject,reject,550,443,0,0,1,0,0,0,0,0,3,3,0,1,0,0,21.02,53.85,520,3,0.4233,0.6153,3272.78,0.0,0,0,watchlist
228,credit-risk-lab,retail-lending-eligibility,v1.5,0,20241023,reject,reject,652,526,0,0,1,0,0,1,0,0,6,2,0,0,0,0,53.62,29.94,617,6,0.2724,0.6992,3558.86,0.0,0,0,near-prime
229,credit-risk-lab,retail-lending-eligibility,v1.5,1,20240418,approve,approve,463,435,0,0,0,0,0,0,0,0,2,5,0,0,1,0,29.82,33.98,455,2,0.2982,0.7758,3603.54,22.25,1,1,watchlist
230,credit-risk-lab,retail-lending-eligibility,v1.5,0,20240518,approve,approve,517,466,0,0,0,0,1,0,0,0,2,2,0,0,0,0,25.74,80.2,503,2,0.904,0.3475,3321.8,152.76,0,1,watchlist
231,credit-risk-lab,retail-lending-eligibility,v1.5,0,20240309,approve,approve,708,503,0,0,0,0,0,0,0,0,1,8,0,0,1,0,41.37,61.24,651,1,0.8992,0.3116,2986.07,121.1,0,0,standard
232,credit-risk-lab,retail-lending-eligibility,v1.5,0,20240131,approve,approve,568,610,0,0,1,1,0,0,0,1,1,6,0,0,0,0,54.24,32.84,580,1,0.797,0.215,4569.78,216.22,0,0,near-prime
233,credit-risk-lab,retail-lending-eligibility,v1.5,0,20240913,approve,approve,453,573,0,0,0,1,1,0,0,0,3,4,0,0,0,0,59.21,32.44,487,3,0.799,0.3081,3664.27,111.62,0,0,watchlist
234,credit-risk-lab,retail-lending-eligibility,v1.5,0,20240301,approve,approve,624,519,0,0,0,1,0,0,0,0,1,1,0,0,0,0,44.59,34.11,595,1,0.921,0.3186,5622.62,202.73,0,0,near-prime
235,credit-risk-lab,retail-lending-eligibility,v1.5,0,20240804,approve,approve,838,611,0,0,0,0,0,0,0,0,1,1,0,0,0,0,49.66,50.69,774,1,0.6501,0.1661,3924.05,127.53,0,0,prime
236,credit-risk-lab,retail-lending-eligibility,v1.5,0,20240122,reject,reject,296,462,0,0,0,1,0,1,1,0,5,4,0,0,0,0,45.43,34.94,342,5,0.62,0.2418,2342.26,0.0,0,0,watchlist
237,credit-risk-lab,retail-lending-eligibility,v1.5,1,20240105,approve,approve,655,440,0,0,1,0,0,0,1,0,4,6,0,0,1,1,28.6,37.78,595,4,0.1253,0.4235,3293.85,-64.31,1,1,near-prime
238,credit-risk-lab,retail-lending-eligibility,v1.5,0,20240107,approve,approve,719,564,0,0,0,0,0,0,0,0,3,1,0,0,1,0,71.45,30.33,676,3,0.9463,0.1448,4221.53,182.71,0,0,standard
239,credit-risk-lab,retail-lending-eligibility,v1.5,0,20240912,reject,reject,368,439,0,0,0,0,0,1,0,0,1,7,0,0,0,0,64.7,35.51,388,1,0.794,0.1247,3051.46,0.0,0,0,watchlist
240,credit-risk-lab,retail-lending-eligibility,v1.5,1,20240605,approve,approve,551,563,0,0,0,0,0,0,1,0,6,20,0,0,0,0,29.87,36.87,554,6,0.3812,0.3856,4880.85,16.07,1,0,near-prime
241,credit-risk-lab,retail-lending-eligibility,v1.5,0,20240626,approve,approve,413,522,0,0,0,0,0,0,0,0,1,2,0,0,0,0,29.68,85.32,444,1,0.7797,0.074,4974.72,182.69,0,0,watchlist
242,credit-risk-lab,retail-lending-eligibility,v1.5,0,20240405,approve,approve,455,395,0,0,0,0,0,0,0,0,1,2,0,0,0,0,47.74,59.92,438,1,0.7032,0.108,4736.14,198.57,0,0,watchlist
243,credit-risk-lab,retail-lending-eligibility,v1.5,0,20240716,approve,approve,374,379,1,0,0,0,0,0,0,0,1,4,0,0,0,0,48.01,51.28,375,1,0.916,0.3002,4025.85,114.76,0,1,watchlist
244,credit-risk-lab,retail-lending-eligibility,v1.5,0,20240701,approve,approve,772,681,0,0,0,0,0,0,1,0,1,8,0,0,0,0,33.5,80.0,747,1,0.7977,0.1998,3952.16,191.24,0,0,prime
245,credit-risk-lab,retail-lending-eligibility,v1.5,0,20240504,approve,approve,633,561,0,0,0,0,0,0,0,0,1,2,0,0,0,0,40.94,61.26,613,1,0.6713,0.2123,4357.07,153.63,0,0,near-prime
246,credit-risk-lab,retail-lending-eligibility,v1.5,0,20240603,reject,reject,430,441,0,0,0,0,0,0,0,0,6,3,0,0,0,0,37.14,48.5,433,6,0.7268,0.4102,1976.24,0.0,0,0,watchlist
247,credit-risk-lab,retail-lending-eligibility,v1.5,0,20240218,approve,approve,620,553,0,0,0,0,0,0,0,0,1,1,0,0,0,0,56.17,40.54,601,1,0.8572,0.3583,4216.12,176.71,0,0,near-prime
248,credit-risk-lab,retail-lending-eligibility,v1.5,1,20240317,reject,reject,464,403,0,0,0,0,1,0,0,0,4,10,0,0,1,0,37.21,16.24,447,4,0.4498,0.4169,2870.39,0.0,1,0,watchlist
249,credit-risk-lab,retail-lending-eligibility,v1.5,1,20240128,approve,approve,146,420,1,0,1,0,0,0,0,0,14,8,0,0,1,1,18.65,37.52,223,12,0.1534,0.8394,5156.02,-19.01,1,1,watchlist
